x,xp,y,yp,t,p,dt,particleID
-0.008108724175683066,-0.007987404208824015,-0.009756102712243642,-0.008009828779273047,4.577884472874249e-08,761.3852281351511,1.628189964944133e-11,987
-0.008396293831450553,-0.01260928369968814,-0.01249827001796933,-0.008971521005531061,4.5777902993766e-08,761.0704244947324,1.53401646729521e-11,192
-0.006571894250771754,0.001580524836951328,-0.008940399998486167,-0.007592055136666747,4.579395659169502e-08,806.5132113858205,3.139376260196531e-11,193
-0.006034924272300016,0.001370868407892514,-0.0141858519065896,-0.00884736530087786,4.575455626996316e-08,780.4026422161647,-8.006559129900538e-12,897
-0.008163093232363536,-0.01354544502075538,-0.01397776229595936,-0.01010297284009878,4.5768498228691474e-08,763.9238446337687,5.935399598423111e-12,195
-0.008112725411625145,-0.01144482366835682,-0.01176036684836633,-0.008822859368328582,4.575598404116425e-08,768.0871604211222,-6.578787928800522e-12,896
-0.00869413664593533,-0.01647262981297438,-0.02108849414881472,-0.01512805290594564,4.5772641850473374e-08,757.3573354720476,1.0079021380322709e-11,894
-0.008238095364230449,-0.01055007321440538,-0.01172608821036778,-0.008173821841925898,4.5764032851049064e-08,759.2626844084145,1.470021956005955e-12,198
-0.006173240712242312,-0.004468912993537224,-0.009011549885850978,-0.007581305553320993,4.5781595542862714e-08,802.9413032288066,1.903271376965598e-11,199
-0.006152769359997794,-0.005480386900010036,-0.008832692184961025,-0.006864350888185399,4.5735598982666584e-08,784.4795429409935,-2.6963846426467318e-11,893
-0.008357798667835436,-0.01426978596806932,-0.01376489289456381,-0.01060996237043215,4.573676233718644e-08,751.2330023197318,-2.580049190662067e-11,892
-0.006198865169857395,-0.007695685847624092,-0.01082857111924413,-0.007518708319356603,4.578056411149964e-08,816.628246004725,1.8001282406579058e-11,202
-0.007535285216280052,-0.005499492707467944,-0.01027639489068716,-0.008143955079560238,4.576615073646746e-08,800.8300449692562,3.58790737441167e-12,203
-0.005839201090481286,-0.002400672529181106,-0.007833921705710385,-0.005872316446437361,4.579350435938541e-08,780.2084595950686,3.094153029235488e-11,204
-0.005429302620157375,-0.004710437153851734,-0.004557632243783655,-0.0062515165736056,4.573572291078387e-08,796.6053873348752,-2.6839918309190648e-11,205
-0.008621965052251965,-0.01515080341530723,-0.01395174266914184,-0.01086090924192063,4.5775317153440094e-08,757.5112546961464,1.2754324347036569e-11,891
-0.007461587059927208,-0.01656836205955129,-0.01285040679173761,-0.007615727724905335,4.572222371191037e-08,767.4609345585778,-4.033911718267835e-11,207
-0.005982780346656144,-0.007119422134250547,-0.006337639158702543,-0.004462198641890123,4.57647667534731e-08,778.1500923721246,2.203924380049496e-12,208
-0.005914589447351125,-0.003428467627188746,-0.008499773590350083,-0.006146866357661498,4.5788719387357365e-08,801.6640912275502,2.615655826430771e-11,209
-0.006602265265487191,-0.009625579433209132,-0.01102280997081766,-0.008057042774407188,4.574410364616366e-08,771.4728573426543,-1.845918292938903e-11,210
-0.006585099149195507,-0.01515210611105853,-0.008790435991563707,-0.007338876620655961,4.5772938930603914e-08,764.939551972534,1.037610151086247e-11,890
-0.006512294808660201,-0.0002381833244234893,-0.006264311256005215,-0.004147115873418862,4.57388458532588e-08,779.6985681153446,-2.3716975834249138e-11,212
-0.006045325623226637,-0.003113360426494103,-0.006591183116993761,-0.005826592323020435,4.5782477090561754e-08,788.3592406199028,1.991426146869655e-11,889
-0.007291139001398264,-0.01827409301559973,-0.01160069176501883,-0.009292918771165108,4.5738595235351324e-08,761.2790703163652,-2.3967593741733807e-11,214
-0.007303066751231648,-0.01038482008607487,-0.007583141359449147,-0.006086837857013062,4.579015758128978e-08,769.7966535708061,2.75947521967247e-11,215
-0.008207517351530249,-0.01299756707432411,-0.007186503492628395,-0.00630824574691224,4.5734180670749975e-08,769.6729929272486,-2.8382158343083158e-11,1000
-0.006807838895764346,-0.000667208758360946,-0.008289250682238921,-0.005828230998629359,4.579318644835458e-08,799.5254994598708,3.062361926153041e-11,217
-0.009303712515054616,-0.01574535301829634,-0.01374166672540067,-0.01057889333092229,4.5732940287670095e-08,757.3973362467034,-2.962254142295651e-11,218
-0.006371653074813194,-0.0007946343042734179,-0.01160565803556639,-0.00848615000933576,4.5768668842994206e-08,801.1846909493102,6.106013901148277e-12,219
-0.007823844139368576,0.0008005335144994283,-0.009249623906702809,-0.008296895762915212,4.5760556763695704e-08,815.9100439104582,-2.006065397346778e-12,220
-0.006359671450656093,-0.01598626177294224,-0.009299833200702202,-0.008398957374510739,4.576192911144073e-08,769.5984108272578,-6.337176523305758e-13,221
-0.006778225746550706,-0.008464480286387216,-0.001556159643218592,-0.002840977431915154,4.5764046748449165e-08,795.0391387210839,1.483919356113892e-12,888
-0.008058418676783495,0.00931628578304542,-0.006685432923622892,-0.007399704559829828,4.579925851041799e-08,811.9223019685472,3.6695681324934757e-11,223
-0.006030172920958356,-0.00703678990736791,-0.008012942854388028,-0.007038194514895854,4.5800654407299244e-08,802.1743120572671,3.809157820618587e-11,224
-0.007358021489627851,-0.01345256774763798,-0.01297237088542512,-0.01035581834613013,4.577055161037804e-08,770.5128379965613,7.988781284984585e-12,225
-0.006913356323147144,-0.006869118573338614,-0.009999979930919565,-0.008331029625298261,4.5773724377386737e-08,817.4742798130455,1.116154829367888e-11,887
-0.007164871180153769,-0.001754586939279084,-0.007765476987400501,-0.006813295708246657,4.5776547070624963e-08,786.6047784365577,1.398424153191229e-11,227
-0.007745906264353129,-0.01101741306519794,-0.01103170341896488,-0.006834100716921543,4.573604136558369e-08,763.5722165162053,-2.652146350935957e-11,228
-0.006059138974269457,-0.007308683950264195,-0.004673762470465515,-0.005462699392794332,4.579958298375594e-08,821.1668216617718,3.702015466289113e-11,229
-0.006345898450618949,-0.002889460959288237,-0.008286504615077446,-0.005605991076004561,4.5771728217042975e-08,801.7362463084563,9.165387949917452e-12,886
-0.007055792105254725,-0.01279668599109018,-0.007439880960031326,-0.007735949037900149,4.5776356799943573e-08,776.7788747865912,1.37939708505157e-11,986
-0.006098805287334487,-0.006566527976827635,-0.00964063684117676,-0.008146689989647609,4.575682710657402e-08,771.5958541654157,-5.735722519029646e-12,232
-0.006876009679268632,-0.005124886612013671,-0.008264938744730378,-0.008808659065743522,4.57680590965419e-08,788.7705411681848,5.4962674488514946e-12,885
-0.006831687911820986,-0.01225936459865413,-0.008968309911252798,-0.007394065727449928,4.5740003287223316e-08,783.2913319018177,-2.255954186974168e-11,985
-0.006247169758326351,-0.006325484911757974,-0.006557156877310664,-0.004970928997067471,4.574378996157944e-08,785.7145475973738,-1.877286751361015e-11,235
-0.008324216507619131,0.002076433615148244,-0.006076462221386442,-0.007150158820763071,4.578891928659841e-08,813.2633449821017,2.635645750535546e-11,236
-0.005850510013671835,-0.004936101070831607,-0.007035989584344553,-0.004980977586713519,4.5794111826374745e-08,786.1989644567283,3.154899728168769e-11,237
-0.007225982002011591,-0.000892939886619459,-0.004808036864977639,-0.006205457156758644,4.579832593456413e-08,805.117248433274,3.576310547108181e-11,238
-0.005788977942923055,-0.005724989032607041,-0.002147317101072196,-0.005273665240348753,4.5757767345897485e-08,794.811463718356,-4.795483195572777e-12,239
-0.006765916567517626,-0.007843521831117741,-0.00514825700693112,-0.006622570074467349,4.5782023638646156e-08,793.838197275576,1.9460809553098658e-11,240
-0.0094698022657519,-0.01759963188122456,-0.009906294009605313,-0.00763064075164738,4.576329837922283e-08,758.641954732675,7.355501297800551e-13,241
-0.006106522784082896,-0.004664925466276228,-0.00938980089084809,-0.00709312861460618,4.574007934873673e-08,796.919322828143,-2.2483480356318697e-11,984
-0.009329463074825788,-0.01132124749971225,-0.00797275586212753,-0.007181564756906252,4.576872088332711e-08,759.4990548311488,6.15805423405477e-12,243
-0.005844439658242931,-0.008870844508070224,-0.00797844846981915,-0.006485453631332974,4.5786899247160914e-08,791.1491379879723,2.4336418067863368e-11,884
-0.009591457228078722,-0.013378575952396,-0.01106964254738051,-0.009195459195266188,4.575963141876754e-08,751.1034229562491,-2.931410325508376e-12,883
-0.0057682752560755,-0.007707785452652558,-0.006580821740824169,-0.006355832703655508,4.578455818140534e-08,788.0596076049635,2.1995352312290227e-11,246
-0.006874276016988612,-0.01522253421256246,-0.01792780353887688,-0.01217948286015382,4.5757508447869585e-08,767.39192860573,-5.054381223473092e-12,247
-0.007700659490195301,0.001127077352200249,-0.002075043662278893,-0.004185636410024469,4.5786549505159065e-08,812.8010205864581,2.398667606601352e-11,248
-0.006669775850844116,0.001025272617549616,-0.008756542380596996,-0.007670493422403449,4.5774128042381536e-08,797.5071910511722,1.156521328847861e-11,249
-0.008230448364323094,-0.01566940790620347,-0.01460357859630303,-0.01116731763062894,4.577930724173105e-08,773.8809946445971,1.674441263800024e-11,250
-0.006036742837581024,-0.01001449913354636,-0.006333432676403144,-0.007283991537664559,4.5773930745672016e-08,780.1895307484093,1.1367916578958389e-11,881
-0.006428654314850868,0.004031674969492929,-0.004865202127086638,-0.00620402813893732,4.577600288917292e-08,805.4184070631696,1.344006007986446e-11,252
-0.0067715047188548,-0.01113713444089735,-0.01421353540628453,-0.01187637995741748,4.5773095983555854e-08,776.5291644385394,1.053315446279671e-11,253
-0.006980572219449916,-0.01166405811924912,-0.001667918998823399,-0.003260186793478891,4.5774098848426894e-08,777.2249308851464,1.1536019333836089e-11,880
-0.006081019924706846,-0.006589582056428412,-0.006836241019996426,-0.004702937763079349,4.577940858192508e-08,788.2585976815777,1.684575283203056e-11,879
-0.007008741761354208,-0.004195824018725229,-0.01170364522604113,-0.007852035412758362,4.575533779414708e-08,780.6362213185405,-7.225034945975691e-12,256
-0.006469024988234904,0.004090303449796908,-0.01331030235734179,-0.01007700317854006,4.5772965591891385e-08,807.3032446369212,1.040276279832697e-11,257
-0.006536069094726192,0.004282203377596612,-0.01349802084815982,-0.008728231582296818,4.5769727315141925e-08,789.3299837088423,7.1644860488669056e-12,258
-0.006932778739866049,-0.007743351435952056,-0.007598534500642169,-0.005533718054288581,4.578238664890549e-08,788.4580015106048,1.982381981243442e-11,878
-0.006887709707200934,-0.002575378815701405,-0.01100262101923312,-0.007687415167083797,4.5749084160382964e-08,792.9681531417142,-1.3478668710087009e-11,877
-0.006694885014129606,-0.004211744275706584,-0.006844838640217476,-0.006660934080515843,4.5777364340394236e-08,788.6446065831304,1.480151130117816e-11,261
-0.006184929192808629,-0.008156620617776661,-0.01285513233506445,-0.007491036495228856,4.579655840867161e-08,812.5957583414746,3.399557957854925e-11,262
-0.006674557826462554,-0.01717411406255947,-0.008195389252933161,-0.007340728109683097,4.5744794990598955e-08,770.6777931725655,-1.776783849410314e-11,263
-0.006814628458540629,-0.006535917313056455,-0.01033654704664332,-0.007734377685256125,4.5795626874059686e-08,787.2812541981258,3.306404496662824e-11,264
-0.006527982806554251,-0.007380840300570337,-0.01052134418562632,-0.009304848219925764,4.576763547639915e-08,773.5084180947224,5.072647306100924e-12,265
-0.007068964228894099,-0.00274995005076051,-0.008355991617363692,-0.006861055459786449,4.575939510787207e-08,789.1687184621309,-3.167721220980082e-12,266
-0.006711163419767013,-0.006703251271812601,-0.01577134059127975,-0.01119688605377265,4.5764988359902575e-08,780.3738447286825,2.425530809523721e-12,267
-0.007013277578006587,0.004224694561282116,-0.0101004489091731,-0.00739925951646611,4.5801535362747275e-08,803.6831408829578,3.8972533654217816e-11,268
-0.006699329812030435,-0.01127585066959117,-0.01161840771803976,-0.009860570987129485,4.5778635893039464e-08,772.5642158033307,1.607306394640665e-11,269
-0.006309286224752386,-0.004945031295453046,-0.01155170089449399,-0.008943157625129865,4.5780312132364334e-08,795.1258364660222,1.774930327128265e-11,270
-0.005566237350825954,-0.008227194035863835,-0.007236217569357231,-0.007012350627363642,4.5754517391748394e-08,776.0132221705079,-8.04543734466394e-12,983
-0.008175792879330188,-0.02065233523870403,-0.009732296192284468,-0.006378363814960125,4.573331863281661e-08,757.6448361621915,-2.9244196276438086e-11,876
-0.005492792768539831,-0.01245362876199392,-0.01381516052232075,-0.009811304148186418,4.5790036362332504e-08,785.2368879669019,2.747353323945343e-11,874
-0.006219145204916078,-0.00410785287294726,-0.009456351634056184,-0.008760059047207487,4.575251259485866e-08,788.4205662818523,-1.005023423439584e-11,274
-0.006299239254567249,-0.008946111573671648,-0.004090292861871314,-0.004240673765287509,4.5766638300263306e-08,780.7388821735522,4.07547117024812e-12,275
-0.007402318181519597,-0.008349837708219916,-0.004699280403322424,-0.003714088872062895,4.5766933516881975e-08,774.6962286084968,4.370687788916888e-12,276
-0.006715766497740119,-0.01077189780562497,-0.01371174673002092,-0.008791917372241383,4.5796878649200704e-08,779.479400817552,3.4315820107645907e-11,277
-0.006653193940763764,-0.0156590450601546,-0.003730031330282474,-0.003378855522531859,4.575623367494964e-08,780.1269743873846,-6.3291541434089565e-12,278
-0.008156837152265287,-0.01738329503411756,-0.008794661472189309,-0.006831552220854091,4.5747085199261314e-08,768.6275997690365,-1.547762983174321e-11,750
-0.006343798932109648,-0.001498746886793809,-0.01124822447136471,-0.009686354429878138,4.5736850647720264e-08,779.7293509944495,-2.571218137278657e-11,280
-0.007447549177673374,-0.01472525638652629,-0.009817584024945545,-0.006858953835550993,4.578476808519761e-08,769.6380866791102,2.220525610455508e-11,281
-0.007525448631481706,-0.009436465437880391,-0.008336190456877966,-0.007541779985323212,4.577636219189585e-08,775.6208781506108,1.379936280280114e-11,873
-0.00888148435332521,-0.01699168114393688,-0.006525022988869285,-0.006465604630839307,4.576692455462441e-08,752.1139956326803,4.361725531355499e-12,871
-0.005852367226448045,-0.00482705782818104,-0.01392385113113238,-0.009470778688435127,4.5769717987254876e-08,807.6728979042173,7.155158161817893e-12,284
-0.00524864519562471,-0.007679726141136751,-0.01130095571107127,-0.007342258258130403,4.5769905070832493e-08,802.8127316560981,7.342241739442281e-12,285
-0.009197572178110404,-0.01693810619646694,-0.009545196774004288,-0.007720379589799676,4.574085222554425e-08,760.6993913373259,-2.1710603548805528e-11,982
-0.008292693510561285,-0.01878820895091906,-0.005993904619720205,-0.005091605030181227,4.5805975843299175e-08,759.839981070163,4.3413014206117385e-11,287
-0.007096496272455175,-0.009714286778113592,-0.007079295919660751,-0.006878482572504783,4.575176018782976e-08,765.7320780640144,-1.080264126328861e-11,288
-0.008308026460729475,-0.008397028950506235,-0.007302029933566051,-0.005474736817814449,4.5797248950578784e-08,770.3740284831514,3.46861214857327e-11,289
-0.005222382470797282,-0.005596921598996121,-0.01569216079851841,-0.00945620727512846,4.5763661887533066e-08,782.9089682774398,1.099058440008788e-12,290
-0.00838098414040883,-0.01319958973837203,-0.009548184879923208,-0.008105004594207547,4.5761820494251446e-08,772.466665570957,-7.423348416117659e-13,291
-0.006716281887305179,-0.005259437869937545,-0.01079450345289899,-0.007081439045377208,4.577549034823372e-08,792.2767861871313,1.29275191406648e-11,292
-0.007427192967391858,0.004263155393591022,-0.01016532756486158,-0.008132902095199658,4.5804261676043364e-08,815.571542996782,4.169884695030628e-11,870
-0.007203295235590811,0.0007053823654428748,-0.01322336381082645,-0.008846265191509026,4.579526605089188e-08,812.1182208459276,3.2703221798825397e-11,294
-0.00736732587509889,0.003184516557910969,-0.01229358790120524,-0.008146492472279398,4.577813717516264e-08,808.0786973730467,1.557434606957927e-11,295
-0.006713190904486686,-0.01421522614342039,-0.009755022502593323,-0.008397370644177381,4.574254998270975e-08,771.391244626538,-2.001284638329949e-11,296
-0.005319187826841603,-0.00240345474764592,-0.006580802715725849,-0.005519960953648323,4.5759424646650796e-08,780.1092169914102,-3.138182442262143e-12,297
-0.005033270049695059,-0.009387238715926597,-0.006804634837088578,-0.005116240249663396,4.579431543388026e-08,796.8671913466407,3.1752604787199036e-11,298
-0.005692730364029779,-0.006398219446346561,-0.004638971729140266,-0.006325523843831943,4.578144487970204e-08,813.2578496319884,1.8882050608984918e-11,299
-0.005918424610106532,-0.008923768444820866,-0.006876637821159243,-0.005662038764751151,4.5796614113568813e-08,807.0460950730878,3.405128447576243e-11,300
-0.006406724994328454,0.0007904507941712477,-0.007302602385776641,-0.007196593543339187,4.578168993818647e-08,799.3886487484681,1.9127109093409078e-11,301
-0.006445169921887815,-0.01431107712427757,-0.01051068297935964,-0.007765887947896439,4.575781193705562e-08,767.8741852909117,-4.750892037434402e-12,869
-0.008952120734448177,-0.01381807904241672,-0.0114322032095016,-0.008719862424186486,4.5739806813885956e-08,757.465889002913,-2.275601520710138e-11,759
-0.00969912670639084,-0.01417586895802329,-0.006434708474690195,-0.005896108215053016,4.5747821982018936e-08,756.72718782475,-1.47408470741213e-11,304
-0.007778367151009968,-0.009163851998836282,-0.01455206734776218,-0.009855453116029053,4.5764449746927734e-08,775.7879445549363,1.886917834683325e-12,305
-0.006658052078112101,0.00278515904708302,-0.008979867146206348,-0.00559694116806267,4.5779642152748074e-08,796.6442698563925,1.7079323655022828e-11,868
-0.007008177115406794,-0.0140874353584297,-0.01107837293963569,-0.010252878703593,4.5752827960926546e-08,764.4698429297156,-9.73486816651127e-12,307
-0.006763416299744827,-0.00512211132631692,-0.008397196439755348,-0.008939005689316847,4.579362554331331e-08,791.4293432201139,3.106271422025436e-11,748
-0.006908143614957358,-0.01120387356318474,-0.009363229000333378,-0.007578822873756316,4.579658551160353e-08,771.4299846073801,3.402268251048137e-11,309
-0.008066727071958508,-0.01438965222324924,-0.01481353484629707,-0.01080895768401334,4.577200616896023e-08,760.5116138630905,9.443339867174968e-12,866
-0.007285798223023377,-0.003664427391377697,-0.002169736523249505,-0.003280274902465336,4.5777478019773746e-08,794.3641715179097,1.491519068068865e-11,311
-0.008984091824965894,-0.01676782104607068,-0.01223693067999734,-0.009902875326471964,4.575147532076405e-08,753.0831069467155,-1.108750832899971e-11,312
-0.006681582056094648,-0.006801238207503248,-0.009935196772333465,-0.009242439418698936,4.5769417629250905e-08,788.5870219234766,6.85480015784727e-12,313
-0.006751564189183608,-0.006719409520577473,-0.01684379569984504,-0.01070175458632565,4.5777963561711976e-08,781.0742606629352,1.540073261891866e-11,314
-0.005978738064390953,-0.008626120432500045,-0.01092839972202929,-0.007239459118853307,4.578800386459848e-08,803.1430347838744,2.544103550543096e-11,747
-0.006493330197642824,-0.009853091754692024,-0.007583394775226435,-0.007874272113467294,4.5768272009440113e-08,792.5495343638643,5.70918034706228e-12,316
-0.00656381297236518,-0.0004690339116973936,-0.01225621126032481,-0.008806519656986677,4.5772371621321474e-08,783.0998970457127,9.808792228416482e-12,317
-0.008191836561857912,-0.01409954934133411,-0.01721569835221449,-0.01177550926939237,4.5758161164670074e-08,759.1704085742401,-4.401664422983598e-12,864
-0.007421695928243228,0.003125281425470163,-0.01131656216971035,-0.008111272111281879,4.5783793979634286e-08,800.1571387559894,2.12311505412283e-11,319
-0.006165375825305831,-0.006453490226387895,-0.007603382446288743,-0.005799678708364251,4.5803168531073436e-08,776.4761290496676,4.060570198037813e-11,320
-0.007546857820914701,-0.008424225404415637,-0.01329698345059078,-0.009700238496456943,4.57515748241152e-08,774.3880670854978,-1.098800497785584e-11,863
-0.008651406803987495,-0.01691613601246652,-0.01351648846500771,-0.00927897065721956,4.578892506505721e-08,760.6779709848075,2.636223596416134e-11,999
-0.009008418345989809,-0.008377193708990555,-0.01435070279902965,-0.01153889090691542,4.578005185903526e-08,759.1436658855039,1.74890299422042e-11,323
-0.008131617106619603,-0.01087786713948224,-0.01256591163517316,-0.009200000304901595,4.576700427397777e-08,767.8977594305194,4.44144488472221e-12,324
-0.005286472161031952,-0.005893587326925635,-0.00637488452427302,-0.007506623767368155,4.5780845219753e-08,808.2951097989901,1.82823906599443e-11,861
-0.007840821718145461,-0.01375041253568781,-0.00920562966132188,-0.00565019321313379,4.5760568738285474e-08,767.2340715293816,-1.994090807576981e-12,860
-0.005863060533395901,-0.005717963289410915,-0.01669412768697948,-0.009717108212858542,4.5771502648026316e-08,801.0005946466343,8.939818933258573e-12,327
-0.007301692814995039,0.006121714989464812,-0.005117130318375672,-0.005396009354647121,4.575864755533131e-08,797.9452361427561,-3.915273761750603e-12,328
-0.007675895915364483,-0.006345784738478656,-0.01153410814877722,-0.007785693905344875,4.578502537937818e-08,786.802655368726,2.246255028513198e-11,859
-0.008472748455380312,-0.01682611306733731,-0.00950290104134978,-0.006985613144888519,4.576966692022631e-08,769.6498113442043,7.1040911332621786e-12,330
-0.00969297323278002,-0.01828390671098306,-0.006608736543533792,-0.005867422940507975,4.5765580218159595e-08,756.7831662870457,3.017389066537444e-12,331
-0.006546629067115223,-0.01264309396112415,-0.009088546246947623,-0.007056945439425331,4.5756451592087635e-08,771.3421609116784,-6.111237005416174e-12,332
-0.006590379258865078,-0.004070661584565227,-0.007450482007134669,-0.005473793113688121,4.5757664786404794e-08,796.4263824657814,-4.898042688256557e-12,858
-0.005858335972923311,-0.006629186971777674,-0.01512472516838087,-0.01026171208802801,4.5809342227513466e-08,811.5972154644954,4.6779398420408795e-11,334
-0.006998192904280831,-0.002647964362461113,-0.00743252666496651,-0.006624507561710783,4.577140325757966e-08,790.8458174617055,8.840428486610405e-12,335
-0.007299037347100986,-0.01000822603382691,-0.009742453378153264,-0.007253584555965862,4.5767174785402563e-08,771.6509062685093,4.611956309505668e-12,336
-0.005787388361217988,-0.001797061857801128,-0.008542529806555668,-0.007778054802355344,4.5738652239183217e-08,783.2300393056742,-2.3910589909841148e-11,337
-0.006358615604224072,-0.007292772582730536,-0.007560628928832646,-0.005580690815814777,4.5772698385498656e-08,789.5951593902686,1.013555640559811e-11,338
-0.006734665336132564,-0.006474513024885982,-0.01065187582737653,-0.00858455392586664,4.577451214208826e-08,792.0862244899306,1.1949312995211659e-11,339
-0.008176817303422039,-0.0176089283769566,-0.01245024632392724,-0.008562707915669609,4.5781043095219436e-08,759.1499323200926,1.848026612637801e-11,855
-0.007291377754131448,-0.02048680636487779,-0.009208707775864404,-0.007506171082739217,4.5760234289552717e-08,768.4943179822056,-2.3285395403411528e-12,341
-0.007716843794048973,-0.01270060017839135,-0.009091431082786929,-0.007632267657845901,4.5743527774423484e-08,764.737325705145,-1.9035054669573978e-11,342
-0.006908318656764094,-0.006735642512093363,-0.01213410915368575,-0.008560299255365533,4.578957609362763e-08,792.1286515310873,2.70132645345751e-11,343
-0.006044564326012383,-0.01526634623402129,-0.007412713880948846,-0.005548473155282427,4.576106683312269e-08,788.9824265836882,-1.495995970360293e-12,344
-0.008265903350174872,-0.01191863767038332,-0.003165067011629203,-0.004063058810740696,4.5739487269987414e-08,762.8232883343528,-2.307555910563698e-11,345
-0.006545467487929809,-0.009204639908184783,-0.0143077520218578,-0.009680596381927076,4.5768550191318524e-08,776.2103353868938,5.9873622254667e-12,346
-0.005972911591114109,-0.01208752959616555,-0.01066839866571075,-0.008820126289099102,4.5796147500876845e-08,805.8980420400884,3.358467178378782e-11,347
-0.006989506098326784,-0.001881856159998628,-0.00659474425510237,-0.004829492838567149,4.5811599709472416e-08,808.2253616603748,4.903688037935808e-11,348
-0.008214602130250676,-0.01753600674807235,-0.01095190919478612,-0.007604223098268107,4.5761037847386687e-08,769.8720560877623,-1.524981706371102e-12,349
-0.007654353781706544,-0.01251580067925698,-0.01307877533909189,-0.00923000076306334,4.57688357269739e-08,764.0579093743539,6.272897880852104e-12,350
-0.006834476714928983,0.003162107909269019,-0.004116278854908922,-0.003907225130389175,4.575757724369794e-08,802.7824546704103,-4.985585395108278e-12,854
-0.006043872871079813,-0.003039313140741367,-0.01405771716775734,-0.01010430725353778,4.5785329394543955e-08,781.1036276059014,2.27665654508972e-11,853
-0.007512825601778485,-0.02047492844100848,-0.008313083160493872,-0.008059070920253167,4.5779910583016835e-08,772.5535543860505,1.734775392377782e-11,981
-0.005945344476963379,-0.001672245842541204,-0.004565718506376653,-0.004418294163494896,4.577700829226856e-08,796.8796007644495,1.4445463175504729e-11,354
-0.00864718379240139,-0.009498705005032228,-0.01430364223865058,-0.01149193203612335,4.5753452250342306e-08,770.7334852369196,-9.110578750751598e-12,851
-0.00582438088410231,-0.006193499706532777,-0.008644557086770106,-0.007793629858415048,4.5782583291429974e-08,811.1821092687547,2.002046233691601e-11,356
-0.00870714639138933,-0.0118149244494371,-0.01089385128490361,-0.008752804324451796,4.5748188765158585e-08,759.1866222465868,-1.43740639344665e-11,949
-0.006195448400181732,-0.00947891469923646,-0.007947030901397258,-0.006181084844349254,4.575109914883943e-08,779.10466298011,-1.1463680253620329e-11,358
-0.008254593938875182,-0.02174527570580151,-0.01121712856904,-0.008897719347945029,4.574218327722677e-08,759.4547799462022,-2.037955186628546e-11,950
-0.007008625393626358,-0.002474737560759369,-0.007123549001137723,-0.006404504036389688,4.5806905554032744e-08,818.35519750163,4.434272493969265e-11,847
-0.007677474868676155,0.0009877253069535165,-0.009482571569783108,-0.007424794387163938,4.578990705034032e-08,815.2038877256673,2.73442212472703e-11,361
-0.006178457407591417,-0.01457900570144175,-0.007514194548910682,-0.006136883519351369,4.5751274194813725e-08,767.2781674289114,-1.128863427933263e-11,362
-0.0094106505707232,-0.02053953863317549,-0.01104183407407633,-0.008089160084063072,4.577426279766447e-08,757.0519520112655,1.169996857141559e-11,363
-0.00615121365694563,-0.00947519121118042,-0.007751351126547368,-0.005820619257261525,4.5764742340609124e-08,783.3825971845711,2.179511516066321e-12,364
-0.007189773360408586,-0.01283898316316202,-0.0076158966164614,-0.007354982056614261,4.575987795794028e-08,770.567904799349,-2.684871152774842e-12,846
-0.00721885301194429,0.002889216565932537,-0.0116854230238146,-0.009340789800517158,4.57759551897533e-08,814.6862927305558,1.3392360660250459e-11,366
-0.007353296053065673,-0.0118899653053905,-0.009472637006567874,-0.006281740771280764,4.5761471609918994e-08,776.1200617416987,-1.09121917406357e-12,367
-0.007907072168455372,0.008770609546887426,-0.01113589941385881,-0.006458456998596361,4.577596141935125e-08,800.0124374428725,1.3398590258194189e-11,844
-0.006586968834034698,-0.005638333650068076,-0.01388943421948732,-0.01014788202265451,4.5764289078453325e-08,781.817041088105,1.726249360273607e-12,369
-0.007435685971204824,0.0009968167500807815,-0.01288496421395168,-0.0091473790619273,4.5733993753404194e-08,791.1784302001715,-2.856907568886376e-11,370
-0.005811316961043827,-0.01009056551852316,-0.005678611267143344,-0.00741034685102967,4.580265075029579e-08,808.6495222690533,4.0087921202729136e-11,371
-0.009369225152727628,-0.01268903909318692,-0.008325230681260927,-0.006326431268180378,4.57522715852656e-08,767.3768419931724,-1.0291243827454979e-11,843
-0.00911279655260607,-0.008678373308396487,-0.010376533556478,-0.007645910665178775,4.575646735044895e-08,760.3949544302799,-6.095478644104913e-12,373
-0.007828575345122896,0.002688654528179492,-0.005367630496357089,-0.005510411705187363,4.573434245183731e-08,806.8889555459037,-2.822037725573874e-11,842
-0.007102247176262294,-0.004336807886623961,-0.008722722274877456,-0.007182900909447399,4.5807484796471754e-08,817.8566835398952,4.492196737870287e-11,375
-0.006297477438470316,-0.01108146398240004,-0.008941381635819132,-0.007192503756162788,4.5782319853572834e-08,784.8844460753381,1.975702447978304e-11,841
-0.006904804895710021,-0.001554789300785482,-0.013529637901766,-0.009866355441677991,4.5751663622930377e-08,801.5776017087691,-1.089920616268105e-11,377
-0.008380928243044547,-0.02096237909711875,-0.007228946348324475,-0.005882409060020971,4.5747808589231375e-08,761.4355297601321,-1.4754239861683038e-11,378
-0.007135375980419096,-0.01338366657013292,-0.01455223657466862,-0.01097381883466354,4.5778941792380966e-08,761.8605444500661,1.637896328790792e-11,379
-0.008536916307230248,-0.01527683973862738,-0.007555113512536215,-0.005595026092174669,4.580114378583327e-08,759.6137756114417,3.858095674022081e-11,980
-0.007849985398558267,-0.004677265385611085,-0.006508102243446745,-0.006165978743935478,4.57958584682864e-08,780.5030436216413,3.3295639193345345e-11,840
